"","acceleration_x","acceleration_y","acceleration_z","gyroscope_x","gyroscope_y","gyroscope_z","timestamp","label"
"273",3309,-243,1441,-278,1312,-127,2024-01-29 16:31:56,"fall_back"
"274",2442,-344,2127,-378,1352,-164,2024-01-29 16:31:56,"fall_back"
"275",2681,-367,1401,-183,2131,-122,2024-01-29 16:31:56,"fall_back"
"276",2048,-109,503,-200,1734,-159,2024-01-29 16:31:56,"fall_back"
"277",483,0,894,-407,2922,-319,2024-01-29 16:31:56,"fall_back"
"278",653,856,3782,-1070,2290,186,2024-01-29 16:31:56,"fall_back"
"279",-5495,-3993,19020,-478,3360,88,2024-01-29 16:31:56,"fall_back"
"280",-6998,-3679,10110,-59,237,822,2024-01-29 16:31:57,"fall_back"
"281",-1197,466,2049,829,-431,-453,2024-01-29 16:31:57,"fall_back"
"282",953,-179,1449,669,913,-231,2024-01-29 16:31:57,"fall_back"
"283",-1790,1048,2003,-147,-767,158,2024-01-29 16:31:57,"fall_back"
"284",-987,-832,3238,-277,-463,-64,2024-01-29 16:31:57,"fall_back"
"285",467,368,5127,-257,-1248,104,2024-01-29 16:31:57,"fall_back"
"286",-349,-1027,5020,-278,30,-31,2024-01-29 16:31:57,"fall_back"
"287",385,52,4192,-175,-422,139,2024-01-29 16:31:57,"fall_back"
"288",-125,-888,3716,-248,331,-2,2024-01-29 16:31:57,"fall_back"
"289",-185,-795,4092,-88,-193,26,2024-01-29 16:31:57,"fall_back"
"290",142,-999,4181,-108,-152,14,2024-01-29 16:31:57,"fall_back"
"291",120,-608,4300,-57,-127,-55,2024-01-29 16:31:57,"fall_back"
"292",-135,-725,4343,28,-60,-7,2024-01-29 16:31:57,"fall_back"
"293",-48,-543,3960,67,69,3,2024-01-29 16:31:57,"fall_back"
"294",-72,-618,4230,75,-89,25,2024-01-29 16:31:57,"fall_back"
"295",43,-494,4152,14,-48,18,2024-01-29 16:31:57,"fall_back"
"296",14,-426,4188,-16,-84,-13,2024-01-29 16:31:57,"fall_back"
"297",59,-458,4326,-68,-24,-13,2024-01-29 16:31:57,"fall_back"
"298",-23,-605,4157,-37,-38,-33,2024-01-29 16:31:58,"fall_back"
"299",-4,-639,4224,14,-18,-11,2024-01-29 16:31:58,"fall_back"
"300",35,-563,4144,-38,-47,11,2024-01-29 16:31:58,"fall_back"
"301",-6,-517,4199,-13,-89,8,2024-01-29 16:31:58,"laying"
"302",6,-546,4152,-38,25,-11,2024-01-29 16:31:58,"laying"
"303",51,-501,4256,-7,-83,-2,2024-01-29 16:31:58,"laying"
"304",-20,-575,4149,-31,40,2,2024-01-29 16:31:58,"laying"
"305",34,-603,4156,-39,-34,7,2024-01-29 16:31:58,"laying"
"306",40,-527,4179,-12,-80,-1,2024-01-29 16:31:58,"laying"
"307",62,-558,4249,-22,-11,8,2024-01-29 16:31:58,"laying"
"308",32,-513,4158,-18,-65,-3,2024-01-29 16:31:58,"laying"
"309",60,-530,4186,-5,-55,-3,2024-01-29 16:31:58,"laying"
"310",45,-477,4216,-8,-77,10,2024-01-29 16:31:58,"laying"
"311",52,-525,4258,-11,-57,-1,2024-01-29 16:31:58,"laying"
"312",92,-470,4218,-23,-94,2,2024-01-29 16:31:58,"laying"
"313",-7,-534,4310,-39,-43,5,2024-01-29 16:31:58,"laying"
"314",8,-473,4209,-29,-126,-5,2024-01-29 16:31:58,"laying"
